-2.8033708577	6.58517128018e-05	3.14157748828	2.83782020647e-05	1.36673385747e-05	6.5083745012e-05	0.136639542714	-0.00156960340802	-0.00162264486936	-0.0851146713625	-0.00308554409895	-0.0290174590827	-1.49961377175	0.00354793426185	0.0182905400146	0.860702600964	0.0276770177916	0.283307650651
-2.7988687512	5.95290169265e-05	3.14157035476	7.95899711381e-06	2.77076162813e-06	4.91426832001e-05	0.146315231191	-0.000914299038801	-0.000516846713027	-0.0758924563243	-0.00149894024806	-0.0226665572444	-1.61860868423	-0.00286389670787	0.00672191085469	0.738672129315	0.0110678277193	0.200375687487
-2.79225475715	0.000110319165264	3.14156348986	0.00106715651221	2.44591356724e-05	0.000313664166622	0.353832953817	0.00694548415131	-0.000445842143607	-0.00268019142425	0.00319054084039	0.0343342604102	-3.81620513855	-0.0824247741952	0.00616663374098	-0.567780748144	-0.042599746279	-0.556172069898
-2.78750815323	0.000113490619965	3.14153809126	0.000427525245892	-8.05423412054e-06	2.18029028982e-05	0.424477385479	0.00277637727657	0.000223299432022	0.133085341241	0.00339528943328	0.0684635519647	-4.86601110782	-0.01658444216	0.00785387890803	-2.48405276614	-0.0181989542063	-0.559320887788
-2.78397927813	8.25571123819e-05	3.14153608401	-0.000751783919759	-3.00067583758e-05	-0.000206697536956	0.0925192508561	-0.00608292670698	0.000394985059115	-0.063269154236	-0.0027283001207	-0.0224726506053	-1.16427968183	0.0488712520294	0.00326180069932	0.728376625466	0.0304819419611	0.25183027796
-2.77968172079	4.26180039623e-05	3.14155731265	-0.000611581789187	-2.34576334703e-05	-0.000158947911629	0.101351263699	-0.00481018881458	0.000633120303638	-0.0645773104913	-0.00190088569013	-0.0221143666845	-1.23676000262	0.039419905544	-0.00223558457693	0.719217378544	0.0200726809763	0.237872072474
-2.77677648351	-6.83276926132e-05	3.14159438168	-0.000214402664507	-3.03124454151e-05	-0.00014114274498	0.255430506273	0.00122667363406	0.00326447244688	0.053512237743	0.005114544922	0.0528526936878	-2.98402400952	-0.00334815588632	-0.0333249679932	-0.999742884505	-0.0537663306332	-0.690537683344
-2.77462264038	-0.000128426973468	3.14162650445	-0.00101939989973	-2.64502960983e-05	-0.000305646452639	0.0537985282722	-0.00591927799021	0.00146427603939	-0.0382671049845	-0.00130049243603	-0.0137056307527	-0.793260243827	0.0697399394834	-0.0171452973794	0.499444449669	0.0156962000951	0.172407895152
-2.77183136757	-0.000203638383671	3.14167308477	-0.000166300598609	-2.96074525519e-06	-5.82542280654e-05	0.159031702368	0.00163723535437	0.00226323485894	-0.0123574093331	0.00326850239443	0.0134628059646	-1.83570856794	-0.000206093569144	-0.033733492431	-0.0357510182768	-0.0397642925089	-0.241030180181
-2.76722037579	-0.000138287579767	3.14167776215	6.09340908806e-05	3.3235014528e-05	7.33948800224e-05	0.122886701852	0.000355055446223	-0.00145948069217	-0.0731111144307	-0.00195925352997	-0.0242558879796	-1.34583384247	0.00507455275995	0.00559738701398	0.728531574722	0.0134094503252	0.230057334568
-2.76264044953	-8.69491422009e-05	3.14165360963	4.75751611511e-05	2.94042319648e-05	6.90398649654e-05	0.126118808929	3.07592395055e-05	-0.00179870902229	-0.0756228136968	-0.00249854201157	-0.0251952341874	-1.38307486424	0.00327288720268	0.0119010434792	0.756423340489	0.0197857903526	0.240570541016
-2.75828086023	-5.74583725435e-05	3.14163543979	0.00013367051349	2.30578647695e-05	9.20584176498e-05	0.142213299201	0.000987497854161	-0.0012958744204	-0.0728805342417	-0.00148897450089	-0.0216081284901	-1.55001169955	-0.00992638565425	0.00776817037984	0.694492627147	0.00878565866316	0.184966255325
