-1.73595004149e-07	-1.42810613113e-07	3.14159263515	-1.23575088828e-07	8.13085234697e-08	3.94011676619e-08	-3.31839737768e-05	-1.48553960923e-05	-3.68841801458e-05	-5.85922485777e-05	3.564807347e-05	3.86076656884e-05	-0.00348926211311	-0.00287035805719	-0.000370686297391	-0.00248384941779	0.00163429762585	0.000791963523739
-1.73595005037e-07	-1.42810745452e-07	3.14159263515	-1.23575098598e-07	8.13085234697e-08	3.94011685501e-08	-3.31839737516e-05	-1.48553906179e-05	-3.68841813326e-05	-5.85922484439e-05	3.56480743432e-05	3.8607665722e-05	-0.00348926211302	-0.00287035808872	-0.000370686328832	-0.00248384940793	0.00163429764379	0.000791963523739
-1.73595005037e-07	-1.42810873349e-07	3.14159263515	-1.23575109257e-07	8.13085234697e-08	3.94011685501e-08	-3.31839738692e-05	-1.48553849123e-05	-3.68841818413e-05	-5.8592248501e-05	3.56480744794e-05	3.86076657977e-05	-0.00348926211302	-0.00287035812976	-0.000370686359918	-0.00248384942481	0.00163429764379	0.000791963523739
-1.73595005037e-07	-1.42810993253e-07	3.14159263515	-1.23575118138e-07	8.13085234697e-08	3.94011685501e-08	-3.31839739514e-05	-1.48553791867e-05	-3.68841822421e-05	-5.85922485952e-05	3.56480745336e-05	3.86076662419e-05	-0.00348926211302	-0.00287035816253	-0.000370686346329	-0.00248384942392	0.00163429764379	0.000791963523827
-1.73595005037e-07	-1.42811108717e-07	3.14159263515	-1.2357512702e-07	8.13085225815e-08	3.94011685501e-08	-3.31839739996e-05	-1.48553734221e-05	-3.68841823718e-05	-5.85922482895e-05	3.56480742107e-05	3.86076657222e-05	-0.00348926211302	-0.00287035821369	-0.000370686350237	-0.00248384940527	0.00163429762594	0.000791963523739
-1.73595005926e-07	-1.42811217074e-07	3.14159263515	-1.23575134126e-07	8.13085225815e-08	3.94011676619e-08	-3.31839739018e-05	-1.48553678356e-05	-3.6884183004e-05	-5.8592247945e-05	3.5648074677e-05	3.86076655998e-05	-0.00348926211293	-0.00287035823874	-0.000370686353968	-0.00248384940438	0.00163429764388	0.000791963523739
-1.73595005926e-07	-1.42811319215e-07	3.14159263515	-1.23575143007e-07	8.13085216933e-08	3.94011685501e-08	-3.31839740582e-05	-1.48553619455e-05	-3.68841828376e-05	-5.85922482e-05	3.5648074518e-05	3.86076661307e-05	-0.00348926211293	-0.00287035827329	-0.00037068633949	-0.00248384941255	0.00163429764397	0.000791963523827
-1.73595006814e-07	-1.42811415138e-07	3.14159263515	-1.23575150113e-07	8.13085208051e-08	3.94011685501e-08	-3.31839740657e-05	-1.48553567407e-05	-3.68841841364e-05	-5.85922479378e-05	3.56480751626e-05	3.86076656952e-05	-0.00348926211284	-0.0028703582907	-0.000370686360807	-0.00248384941184	0.00163429764406	0.000791963523739
-1.73595007702e-07	-1.42811503956e-07	3.14159263515	-1.23575155442e-07	8.13085199169e-08	3.94011685501e-08	-3.31839740354e-05	-1.48553510237e-05	-3.68841841554e-05	-5.8592247723e-05	3.56480750692e-05	3.86076656409e-05	-0.00348926211275	-0.00287035831752	-0.000370686381501	-0.00248384941113	0.00163429764415	0.000791963523739
-1.73595007702e-07	-1.42811586556e-07	3.14159263515	-1.23575162547e-07	8.13085190288e-08	3.94011685501e-08	-3.31839740608e-05	-1.48553455386e-05	-3.68841845941e-05	-5.85922474909e-05	3.56480751931e-05	3.86076655137e-05	-0.00348926211275	-0.00287035833608	-0.000370686384343	-0.00248384940154	0.00163429764424	0.000791963523739
-1.7359500859e-07	-1.42811664716e-07	3.14159263515	-1.23575167876e-07	8.13085181406e-08	3.94011685501e-08	-3.31839741397e-05	-1.48553399362e-05	-3.68841846581e-05	-5.85922475221e-05	3.56480750893e-05	3.86076655964e-05	-0.00348926211267	-0.00287035837303	-0.000370686369067	-0.00248384940988	0.00163429764433	0.000791963523739
-1.73595009478e-07	-1.42811738435e-07	3.14159263515	-1.23575173205e-07	8.13085172524e-08	3.94011685501e-08	-3.31839741781e-05	-1.48553345408e-05	-3.68841851677e-05	-5.85922476023e-05	3.56480752626e-05	3.86076660644e-05	-0.00348926211258	-0.00287035840154	-0.000370686389317	-0.00248384940935	0.00163429764442	0.000791963523827
-1.73595010367e-07	-1.42811805048e-07	3.14159263515	-1.23575178534e-07	8.13085163642e-08	3.94011685501e-08	-3.31839741739e-05	-1.48553292543e-05	-3.6884185691e-05	-5.85922472692e-05	3.56480753762e-05	3.86076655638e-05	-0.00348926211249	-0.00287035843076	-0.000370686391538	-0.0024838494177	0.0016342976445	0.000791963523739
-1.73595011255e-07	-1.42811863668e-07	3.14159263515	-1.23575182975e-07	8.13085145879e-08	3.94011685501e-08	-3.31839742287e-05	-1.48553236676e-05	-3.68841855006e-05	-5.85922472416e-05	3.56480752688e-05	3.86076656057e-05	-0.0034892621124	-0.00287035844266	-0.00037068637555	-0.00248384940837	0.00163429764468	0.000791963523739
-1.73595012143e-07	-1.42811919623e-07	3.14159263515	-1.23575187416e-07	8.13085136997e-08	3.94011685501e-08	-3.3183974243e-05	-1.48553183926e-05	-3.68841858356e-05	-5.85922470893e-05	3.56480752685e-05	3.86076655635e-05	-0.00348926211231	-0.00287035846407	-0.000370686386209	-0.00248384940793	0.00163429764477	0.000791963523739
-1.73595013031e-07	-1.42811966697e-07	3.14159263515	-1.23575190969e-07	8.13085119233e-08	3.94011685501e-08	-3.31839743124e-05	-1.48553131239e-05	-3.68841861076e-05	-5.85922470789e-05	3.56480753943e-05	3.86076656081e-05	-0.00348926211222	-0.00287035847713	-0.000370686378837	-0.00248384940758	0.00163429764495	0.000791963523739
